StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Employee ID,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost,Attrition
2022-11-09,,IT Manager - Support,Lynn Fry,WBL,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,General - Con,1972-02-10,MA,Technician,Female,21899,Hispanic,Single,Exceeds,1,2216,2023-04-13,4,5,2,2022-12-25,Customer Service,External,Incomplete,Torresburgh,Amanda Matthews,4,587.29,False
2020-11-23,2020-12-14,IT Manager - Infra,Donna Brown,TNS,Active,Part-Time,Zone A,Temporary,Voluntary,Knowledge thank speak clearly.,IT/IS,People Services,1995-07-21,CT,Director,Female,52244,Hispanic,Divorced,Exceeds,4,2217,2022-10-05,2,1,2,2023-03-23,Communication Skills,External,Failed,East Melissa,Albert Clark,1,315.39,True
2019-02-21,2022-10-21,IT Manager - DB,Jacob Christian,SVG,Active,Part-Time,Zone B,Part-Time,Resignation,Quality heavy security nature amount take room.,IT/IS,Field Operations,1967-11-08,MA,Foreman,Female,29237,Asian,Widowed,Exceeds,4,2218,2022-10-10,4,1,5,2022-12-27,Technical Skills,Internal,Incomplete,Silvaville,Brian Turner,5,222.99,True
2022-09-25,2023-05-06,IT Support,Lance Torres,SVG,Active,Part-Time,Zone C,Part-Time,Retirement,Past really million address again forget.,IT/IS,Wireline Construction,1966-10-25,MA,Laborer,Female,8635,Hispanic,Widowed,Exceeds,5,2219,2023-03-29,5,2,2,2023-01-03,Technical Skills,External,Failed,Kimberlyshire,Abigail Gardner,5,401.35,True
2022-09-17,,IT Support,Charles Johnson,EW,Active,Contract,Zone B,Temporary,Unk,,IT/IS,General - Eng,1961-09-03,MA,Engineer,Female,30879,Asian,Married,Exceeds,4,2220,2023-03-02,3,3,5,2023-06-02,Leadership Development,External,Completed,Lake Richard,Kristen Oliver,4,938.01,False
2019-05-31,,IT Support,Megan Walker,MSC,Active,Contract,Zone C,Part-Time,Unk,,IT/IS,Field Operations,1993-11-14,MA,Laborer,Female,49637,Hispanic,Single,Exceeds,4,2221,2023-04-28,1,5,1,2022-08-07,Technical Skills,Internal,Incomplete,East Sarahland,Daniel Morris,1,737.04,False
2020-07-21,2021-08-18,IT Support,Scott Thomas,TNS,Active,Part-Time,Zone A,Temporary,Resignation,End trouble tonight amount page reach debate.,IT/IS,Wireline Construction,1998-07-17,MA,Laborer,Female,77955,Hispanic,Widowed,Exceeds,4,2222,2022-09-14,2,3,5,2023-06-04,Project Management,External,Failed,Baldwinport,Ian Martin,3,303.01,True
2020-07-04,,IT Manager - Support,Jason Smith,BPC,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Executive,1942-02-18,MA,Vp,Female,43748,Asian,Widowed,Exceeds,2,2223,2023-05-23,1,1,4,2023-04-07,Communication Skills,External,Completed,North Crystalfort,Bonnie King,2,905.55,False
2020-10-13,,IT Manager - Infra,Eric Clay,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Wireline Construction,1999-01-14,CT,Groundman,Female,8958,Asian,Divorced,Exceeds,4,2224,2023-02-02,2,1,3,2022-09-23,Customer Service,Internal,Failed,Jacksonburgh,Edward Wood,2,914.52,False
2023-05-01,,IT Manager - DB,Kimberly Rosales,EW,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,Engineers,1971-12-03,MA,Project Manager,Male,84923,Black,Divorced,Exceeds,2,2225,2022-08-21,1,2,2,2022-12-09,Project Management,External,Passed,Bradleyland,Laura Li,3,789.98,False
2019-03-22,2021-06-17,IT Support,Daniel Blake,SVG,Active,Contract,Zone A,Full-Time,Resignation,Clearly rule suddenly.,IT/IS,General - Eng,1960-09-07,MA,Administrative,Female,73392,White,Married,Exceeds,1,2226,2023-01-28,4,4,5,2022-09-10,Project Management,Internal,Completed,Stevenmouth,Mr. Justin Hardy,3,125.06,True
2021-12-27,,IT Support,Timothy Young,EW,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Aerial,1995-06-05,MA,Lineman,Female,13915,Black,Widowed,Needs Improvement,5,2227,2022-09-18,2,3,4,2023-04-28,Project Management,Internal,Passed,East Joann,Sean Padilla,2,894.09,False
2018-08-12,2022-06-13,IT Support,Michael Webb,MSC,Active,Part-Time,Zone B,Part-Time,Resignation,Partner performance newspaper sense all where.,IT/IS,Wireless,1942-09-16,MA,Laborer,Female,58630,White,Divorced,PIP,4,2228,2023-01-20,3,2,2,2023-02-21,Technical Skills,External,Passed,Pamelaport,Joseph Mays,3,713.03,True
2022-12-28,,IT Support,Mitchell Wilson,TNS,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,Underground,1977-10-01,MA,Laborer,Female,11746,Asian,Divorced,PIP,4,2229,2023-04-22,3,1,1,2023-01-28,Communication Skills,Internal,Incomplete,Melissamouth,Tina Lee,5,897.51,False
2018-11-25,,IT Manager - Support,Jose Rivera,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,General - Con,1972-08-20,CT,Supervisor,Female,51949,Hispanic,Married,Fully Meets,2,2230,2023-06-09,1,5,5,2023-08-03,Project Management,External,Passed,Roberthaven,Diane Larson,3,634.34,False
2020-12-26,,IT Manager - Infra,Joshua Maxwell,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,General - Con,1990-04-24,CT,Laborer,Female,54795,Other,Single,Fully Meets,2,2231,2023-01-04,1,2,2,2023-04-20,Technical Skills,Internal,Failed,Bowersbury,Lisa Edwards,3,352.54,False
2022-12-16,,IT Manager - DB,Whitney Small,NEL,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,Field Operations,1942-10-05,MA,Engineer,Male,79191,Hispanic,Single,Fully Meets,5,2232,2022-11-19,4,5,2,2023-03-23,Customer Service,External,Completed,Angelaton,Scott Smith,4,128.25,False
2019-09-27,,IT Support,Wendy Khan,MSC,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Splicing,1977-04-22,MA,Lineman,Female,93777,Asian,Single,Fully Meets,1,2233,2022-10-03,5,1,1,2023-06-13,Customer Service,Internal,Passed,Jenniferfurt,Monica Roberts,1,893.71,False
2021-02-20,2022-01-09,IT Support,William Phillips,EW,Active,Part-Time,Zone C,Full-Time,Resignation,Particularly put occur. Approach often be.,IT/IS,Wireline Construction,1975-02-26,MA,Laborer,Female,87474,Black,Married,Fully Meets,2,2234,2022-08-23,1,1,4,2023-02-04,Communication Skills,External,Completed,South Gina,Nancy Reyes,3,693.52,True
2022-02-26,,IT Support,Elizabeth Peterson,CCDR,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,Shop (Fleet),1954-08-31,MA,Model Assistant,Female,37994,Other,Single,Fully Meets,1,2235,2022-09-10,3,5,3,2023-03-09,Customer Service,Internal,Failed,North Evelyn,Sarah Mcpherson,1,162.62,False
2018-12-23,2021-10-11,IT Support,Amber Rocha,BPC,Active,Full-Time,Zone A,Temporary,Involuntary,Choice learn town themselves cup experience.,IT/IS,Engineers,1948-10-28,CT,Project Manager,Female,44145,Hispanic,Widowed,Fully Meets,1,2236,2022-12-29,2,1,2,2023-07-13,Customer Service,External,Passed,New Deborahshire,Jason Garcia,2,144.74,True
2022-01-10,2023-01-04,IT Manager - Support,John Thomas,WBL,Active,Full-Time,Zone B,Temporary,Resignation,Run vote behind factor father.,IT/IS,Underground,1975-04-22,CT,Laborer,Female,25760,Other,Single,Fully Meets,2,2237,2023-06-08,2,5,2,2023-05-10,Leadership Development,External,Completed,West Maria,Robert Liu,3,240.77,True
2021-03-04,2021-12-06,IT Manager - Infra,April Burns,TNS,Active,Part-Time,Zone B,Temporary,Resignation,Office little different tax down top.,IT/IS,Project Management - Con,1972-01-17,CT,Purchasing,Male,55252,Hispanic,Widowed,Fully Meets,2,2238,2023-03-28,4,4,3,2023-04-14,Communication Skills,External,Completed,Lauriemouth,Mr. Tyler Daniels,5,905.56,True
2023-03-10,2023-04-04,IT Manager - DB,Sean Hill,SVG,Active,Full-Time,Zone C,Part-Time,Retirement,Future where and.,IT/IS,Catv,1962-12-11,MA,Manager,Male,62468,Asian,Divorced,Fully Meets,5,2239,2022-12-31,1,3,4,2023-04-11,Technical Skills,Internal,Passed,Robertmouth,Gina Smith,4,273.84,True
2018-12-05,,IT Support,Erika Green,SVG,Active,Part-Time,Zone B,Part-Time,Unk,,IT/IS,Finance & Accounting,1997-11-28,MA,Accounting,Female,91567,Hispanic,Married,Fully Meets,2,2240,2022-08-22,2,4,5,2023-03-17,Communication Skills,Internal,Incomplete,Tarabury,Denise Carter,4,980.41,False
2021-06-24,,IT Support,David Velasquez,EW,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Technology / It,1981-06-01,MA,Engineer,Female,5139,Hispanic,Married,Fully Meets,2,2241,2023-01-30,4,4,4,2023-01-26,Communication Skills,External,Failed,Maryfurt,Robert Stevens,5,834.95,False
2022-05-10,2022-07-16,IT Support,Alicia Farrell,MSC,Active,Full-Time,Zone C,Temporary,Resignation,Performance paper teacher tree student.,IT/IS,Field Operations,1994-03-29,MA,Runner,Female,48114,Hispanic,Married,Fully Meets,4,2242,2023-02-26,3,2,4,2022-12-17,Project Management,External,Failed,West Laura,Debbie Salas,1,627.11,True
2023-04-13,2023-05-03,IT Support,Desiree Martinez,TNS,Active,Full-Time,Zone A,Part-Time,Involuntary,This bank out.,IT/IS,Finance & Accounting,1954-07-20,CT,Accounting,Female,90316,Other,Married,Fully Meets,4,2243,2023-06-26,1,3,5,2022-12-30,Leadership Development,External,Passed,New Timothystad,James Johnson,4,242.22,True
2022-08-04,,IT Manager - Support,Jesse Archer,PYZ,Active,Contract,Zone C,Temporary,Unk,,IT/IS,Field Operations,1949-12-08,CT,Driller,Female,47299,Other,Married,Fully Meets,4,2244,2023-03-01,4,2,1,2022-12-14,Leadership Development,Internal,Passed,Nelsonstad,Carrie Thompson,2,804.01,False
2021-02-28,2022-07-13,IT Manager - Infra,Mrs. Lori Petty MD,WBL,Active,Part-Time,Zone C,Part-Time,Resignation,Later star one than within live.,IT/IS,Engineers,1946-09-15,MA,Supervisor,Male,54056,Black,Divorced,Fully Meets,5,2245,2023-07-08,2,4,4,2023-04-04,Project Management,Internal,Incomplete,Perryhaven,Oscar Rodriguez,1,968.2,True
2020-10-14,2022-04-10,IT Manager - DB,Paul Robertson,NEL,Active,Contract,Zone B,Part-Time,Resignation,Expect kitchen even anyone. Without agent she.,IT/IS,Field Operations,1973-11-22,MA,Technician,Male,7728,White,Divorced,Fully Meets,4,2246,2023-03-20,3,4,5,2023-02-10,Project Management,Internal,Completed,Lake Kennethhaven,Patricia Ford,2,364.36,True
2018-09-10,2023-06-08,IT Support,William Murray,SVG,Active,Part-Time,Zone B,Temporary,Resignation,Three sell often star.,IT/IS,Fielders,1983-04-10,MA,Engineer,Female,70092,Hispanic,Widowed,Fully Meets,2,2247,2023-02-16,3,4,4,2023-04-19,Communication Skills,External,Incomplete,Barnettview,Tiffany Johnson,3,803.16,True
2022-12-16,2023-05-28,IT Support,Corey Fletcher,EW,Active,Part-Time,Zone B,Temporary,Retirement,Adult wind join time memory customer.,IT/IS,Field Operations,1999-12-17,MA,Laborer,Female,71142,Hispanic,Widowed,Fully Meets,2,2248,2023-05-24,1,5,5,2023-03-29,Leadership Development,External,Incomplete,Langton,Ariana Anderson,2,571.12,True
2018-09-28,2019-01-26,IT Support,James Rhodes,MSC,Active,Contract,Zone C,Part-Time,Voluntary,Only movie ability wait according.,IT/IS,Field Operations,1994-11-07,MA,Laborer,Female,2760,Black,Divorced,Fully Meets,4,2249,2023-05-29,3,5,5,2023-07-06,Customer Service,External,Failed,East Jessicafort,Eric Moore,2,705.36,True
2022-03-08,2022-04-26,IT Support,Peter Williams,TNS,Active,Contract,Zone C,Temporary,Involuntary,Money read truth determine remain Mrs.,IT/IS,Aerial,1962-09-02,CT,Groundman,Female,13557,Asian,Married,Fully Meets,5,2250,2023-05-29,4,2,1,2023-04-08,Communication Skills,Internal,Failed,Amyberg,Mariah Larsen,5,565.78,True
2022-01-12,,IT Manager - Support,Bradley Gray,PYZ,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Project Management - Con,1978-10-03,MA,Program Manager,Female,81938,Hispanic,Divorced,Fully Meets,2,2251,2022-09-18,4,4,4,2022-11-19,Technical Skills,External,Incomplete,Gaineschester,Vickie Fisher,5,593.14,False
2020-12-08,,IT Manager - Infra,Sarah Robinson,WBL,Active,Contract,Zone B,Part-Time,Unk,,IT/IS,Field Operations,1973-11-12,MA,Coordinator,Male,73648,White,Widowed,Fully Meets,4,2252,2022-09-28,1,3,3,2022-12-10,Communication Skills,Internal,Completed,Justinfurt,Christine Kelly,1,648.23,False
2020-11-17,,IT Support,Mark Parker,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Field Operations,1982-02-05,MA,Technician,Female,73024,Other,Single,Fully Meets,1,2253,2023-06-26,5,1,2,2023-01-07,Communication Skills,External,Incomplete,North Andrew,Catherine Ellison,1,426.97,False
2021-01-18,,IT Support,Mrs. Jessica Whitehead,SVG,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,General - Sga,1957-10-27,MA,Administrator,Female,44031,Hispanic,Single,Fully Meets,2,2254,2022-12-14,3,2,5,2022-11-20,Project Management,Internal,Failed,Martinview,Alexander Perez,4,267.76,False
2020-09-15,2021-10-01,IT Support,Jose Jordan,TNS,Active,Full-Time,Zone C,Part-Time,Involuntary,This focus strategy behind among this.,IT/IS,Wireline Construction,1990-07-16,MA,Lineman,Female,67812,Hispanic,Single,Fully Meets,2,2255,2023-05-12,1,4,4,2023-02-05,Customer Service,Internal,Completed,West Jeffrey,Christopher Ryan,1,357.69,True
2019-12-11,,IT Support,Dawn Smith DDS,WBL,Active,Part-Time,Zone C,Full-Time,Unk,,IT/IS,Field Operations,1981-12-29,CT,Driller,Female,67840,Asian,Widowed,Fully Meets,5,2256,2023-07-14,5,5,4,2023-01-13,Leadership Development,Internal,Completed,Lewisville,Maria Johnson,1,312.42,False
2021-04-29,2022-06-10,IT Manager - Support,Meredith Martin,WBL,Active,Contract,Zone B,Full-Time,Voluntary,Teach yard style bed relate seat.,IT/IS,General - Eng,1988-10-22,MA,Administrative,Male,77019,White,Married,Fully Meets,2,2257,2023-07-25,4,3,5,2023-03-25,Customer Service,External,Incomplete,New Sarahland,Tony Burns,2,456.3,True
2021-04-03,,IT Manager - Infra,Jodi Wheeler,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,IT/IS,Engineers,1999-02-20,MA,Engineer,Male,88137,White,Widowed,Fully Meets,2,2258,2023-04-03,2,5,4,2023-07-03,Technical Skills,Internal,Failed,Lorifurt,Lisa Malone,2,675.95,False
2022-02-01,,IT Support,Robert Morrow,SVG,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,General - Eng,1961-03-24,MA,Drafter,Female,76781,Hispanic,Divorced,Fully Meets,1,2259,2023-01-09,1,2,5,2023-05-03,Communication Skills,External,Failed,East Andrewview,Jesus Holmes,3,754.61,False
2020-01-17,2021-09-30,IT Support,Victor Armstrong,EW,Active,Part-Time,Zone B,Temporary,Voluntary,Stay moment go try. Trouble morning skin join.,IT/IS,Engineers,1992-10-21,MA,Billing,Female,17501,Hispanic,Widowed,Fully Meets,1,2260,2023-08-05,3,1,4,2022-08-23,Customer Service,Internal,Incomplete,East Kristyfort,Autumn Stephenson,2,377.64,True
2022-06-01,,IT Support,Gregory Brown,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,IT/IS,Wireline Construction,1958-06-01,CT,Foreman,Female,24054,Black,Divorced,Fully Meets,2,2261,2022-11-17,2,1,5,2023-06-04,Project Management,External,Failed,East Mitchellchester,Brenda Nguyen,3,647.41,False
2019-03-17,,IT Support,Andrea Clark,TNS,Active,Contract,Zone A,Temporary,Unk,,IT/IS,Engineers,1950-10-03,CT,Engineer,Female,84506,Other,Divorced,Fully Meets,2,2262,2023-04-27,4,4,3,2023-05-29,Communication Skills,External,Incomplete,New Brett,Andrea Scott,3,122.43,False
2020-01-07,,IT Manager - Support,Casey Galvan,PYZ,Active,Contract,Zone B,Temporary,Unk,,IT/IS,General - Sga,1965-10-09,MA,Assistant,Male,10273,Hispanic,Single,Fully Meets,2,2263,2022-11-28,3,1,4,2022-10-05,Project Management,Internal,Incomplete,New Johnburgh,Anthony Wyatt,5,662.94,False
2021-02-24,2021-12-29,IT Manager - Infra,Joseph Underwood,WBL,Active,Part-Time,Zone A,Part-Time,Involuntary,Cultural responsibility whose wear.,IT/IS,Executive,1979-03-05,MA,Manager,Male,4377,White,Single,Fully Meets,5,2264,2022-11-08,1,2,3,2023-05-06,Communication Skills,External,Failed,Lake Christopher,Randy Logan,3,465.3,True
2019-12-30,,IT Support,Chelsea Smith,SVG,Active,Contract,Zone C,Part-Time,Unk,,IT/IS,Field Operations,1944-12-30,MA,Construction Manager,Female,87370,Hispanic,Single,Fully Meets,1,2265,2023-03-08,2,4,2,2022-11-23,Customer Service,Internal,Failed,North Peter,Robert Phelps,4,680.88,False
2020-05-12,2021-03-17,IT Support,Timothy Owens,EW,Active,Full-Time,Zone B,Temporary,Resignation,Chair out man man.,IT/IS,Field Operations,1975-02-10,MA,Construction Manager,Female,84988,Other,Single,Fully Meets,5,2266,2023-04-27,5,3,2,2022-10-23,Leadership Development,External,Completed,Lake Eileen,Sharon Lee,5,898.01,True
2023-04-04,,IT Support,Jennifer Watts,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,General - Con,1971-06-18,CT,Technician,Female,43148,Hispanic,Divorced,Fully Meets,4,2267,2023-03-09,1,3,3,2022-11-11,Technical Skills,Internal,Passed,Seanberg,Nicholas Powell,1,518.79,False
2021-01-04,2022-04-28,IT Support,Kelly Waters,TNS,Active,Contract,Zone C,Full-Time,Resignation,Real build something family save.,IT/IS,General - Con,1963-08-06,CT,Technician,Male,58818,White,Single,Fully Meets,2,2268,2023-07-03,2,3,2,2022-11-26,Communication Skills,Internal,Failed,Pattersonburgh,Jennifer Johnston,2,677.84,True
2020-04-28,2022-12-01,IT Manager - Support,Beverly Ramirez,PYZ,Active,Full-Time,Zone C,Full-Time,Resignation,Type three hear court street sport key.,IT/IS,Executive,1974-01-15,MA,Ceo,Male,42997,Hispanic,Divorced,Fully Meets,1,2269,2023-02-14,5,5,1,2022-12-09,Technical Skills,Internal,Incomplete,Taylorview,Lauren Miller,1,109.33,True
2019-04-16,2021-07-31,IT Support,David Rose PhD,PYZ,Active,Contract,Zone C,Part-Time,Resignation,Significant issue rich air race.,IT/IS,Project Management - Con,1952-09-19,MA,Manager,Female,93829,Asian,Single,Fully Meets,4,2270,2023-03-18,4,4,3,2023-05-11,Technical Skills,Internal,Passed,East Kyle,Karen Bailey,2,781.35,True
2022-07-09,,IT Support,Jared Conley,SVG,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Field Operations,1996-07-20,MA,Tower Hand,Female,48655,Hispanic,Single,Fully Meets,2,2271,2023-03-21,5,4,4,2023-02-02,Customer Service,Internal,Failed,Sanchezchester,Anna Barnett,4,632.57,False
2022-08-29,2023-01-15,IT Support,Daniel Simpson,TNS,Active,Part-Time,Zone C,Full-Time,Retirement,Turn left degree audience fly present.,IT/IS,Field Operations,1987-04-04,CT,Laborer,Female,62715,Black,Divorced,Fully Meets,2,2272,2022-08-05,5,5,3,2023-04-15,Communication Skills,Internal,Passed,Port Grant,Dana Alvarez,5,233.42,True
2020-01-26,2020-12-11,IT Support,Kenneth Chavez,WBL,Active,Full-Time,Zone A,Part-Time,Resignation,Field have cup because military.,IT/IS,Project Management - Eng,1956-05-16,CT,Planner,Male,75785,Other,Divorced,Fully Meets,4,2273,2022-10-26,5,2,3,2023-04-01,Leadership Development,External,Passed,West Benjamin,Laura Snyder,4,301.15,True
2020-02-18,,IT Manager - Support,Carlos Clarke,BPC,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Aerial,2000-01-23,MA,Lineman,Male,52491,Other,Widowed,Fully Meets,4,2274,2022-08-13,2,5,1,2023-06-03,Customer Service,External,Failed,Jasmineland,Karen Brown,2,255.54,False
2022-01-25,,Production Manager,Daniel Garcia,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Yard (Material Handling),1950-12-09,MA,Runner,Male,2169,Asian,Married,Fully Meets,2,2275,2022-10-24,5,4,3,2023-03-05,Technical Skills,External,Incomplete,East Jessica,Vanessa Lynch,5,138.4,False
2023-07-10,,Production Manager,Danielle Graham,TNS,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Project Management - Con,1982-11-21,MA,Project Manager,Female,2478,White,Divorced,Fully Meets,1,2276,2022-09-16,5,2,2,2023-05-17,Customer Service,External,Completed,East Adriana,Sean Patterson,3,851.87,False
2022-04-14,,Production Manager,Thomas Boyle,CCDR,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,1963-09-29,MA,Technician,Female,1731,Hispanic,Widowed,Fully Meets,5,2277,2022-11-25,3,4,4,2022-12-22,Communication Skills,Internal,Completed,Brittanyshire,Wayne Williams,3,592.23,False
